# Logfile created on 2026-03-25 23:00:51 +0100 by logger.rb/v1.5.3
2026-03-25 23:00:51 +0100: Memory Usage (437160K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA_project_wrapper.gds
2026-03-25 23:00:51 +0100: Memory Usage (437160K) : Ruby Version for klayout: 3.2.3
2026-03-25 23:00:52 +0100: Memory Usage (451788K) : Loading database to memory is complete.
2026-03-25 23:00:52 +0100: Memory Usage (452600K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_project_wrapper_HPA_pad.lyrdb
2026-03-25 23:00:52 +0100: Memory Usage (452600K) : Evaluate switches.
2026-03-25 23:00:52 +0100: Memory Usage (452600K) : tables selected: pad
2026-03-25 23:00:52 +0100: Memory Usage (452600K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 23:00:52 +0100: Memory Usage (452600K) : flat mode is enabled.
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal1_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal1_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal1_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : passiv_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : passiv_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : passiv_sbump has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : passiv_pillar has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : passiv_pdl has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_drw has 95 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_pin has 11 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : metal2_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : baspoly_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : baspoly_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : psd_drw has 24 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : nldb_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (459888K) : digibnd_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : via1_drw has 9590 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backmetal1_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : backpassiv_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : res_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : sram_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : trans_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : ind_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : ind_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (461852K) : ind_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (462116K) : salblock_drw has 7 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : via2_drw has 7995 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_drw has 67 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_pin has 8 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (463700K) : metal3_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : nwell_drw has 5 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : nwell_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : nbulay_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : nbulay_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : nbulay_block has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : emwind_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : emwind_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464492K) : deepco_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464756K) : deepco_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (464756K) : mim_drw has 2 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465020K) : edgeseal_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465020K) : edgeseal_bound has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465284K) : substrate_drw has 723 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465284K) : substrate_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465284K) : dfpad_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465548K) : dfpad_pillar has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465548K) : dfpad_sbump has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465812K) : thickgateox_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465812K) : pldb_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (465812K) : pwell_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (466076K) : pwell_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (466076K) : pwell_block has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (466340K) : ic_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : via3_drw has 7005 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_drw has 40 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_pin has 3 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_text has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468188K) : metal4_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468716K) : heattrans_drw has 421 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468980K) : heatres_drw has 7 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468980K) : pempoly_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468980K) : fbe_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468980K) : empoly_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (468980K) : ldmos_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (469244K) : pbiwind_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (469244K) : digisub_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (469244K) : nodrc_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (469244K) : text_drw has 1107 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471092K) : via4_drw has 6898 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471092K) : metal5_drw has 32 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471092K) : metal5_pin has 5 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471092K) : metal5_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_text has 1 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471292K) : metal5_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471552K) : metal5_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471552K) : radhard_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471552K) : memcap_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471816K) : varicap_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (471884K) : flash_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472144K) : intbondvia_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472144K) : intbondmet_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472144K) : devbondvia_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472408K) : devbondmet_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472408K) : devtrench_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472672K) : redist_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472672K) : graphbot_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472672K) : graphtop_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472936K) : antvia1_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (472936K) : antmetal2_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphcont_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : siwg_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : siwg_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : siwg_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : sigrating_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : singrating_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphpas_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : emwind3_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : emwihv3_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : redbulay_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : smos_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphpad_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : polimide_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : polimide_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_esd has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_diode has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_tsv has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_pillar has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_sbump has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_otp has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_pdiode has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_mom has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : recog_pcm has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : colopen_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmetal1_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmetal1_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmetal1_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmetal1_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmetal1_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmet1l_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmet1l_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmet1l_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmet1l_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphmet1l_opc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : extblock_drw has 5 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : nldd_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : pldd_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : next_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : pext_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : nexthv_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : pexthv_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : graphgate_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : sinwg_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : sinwg_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : sinwg_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : mempad_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topvia1_drw has 1720 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_drw has 13 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_pin has 15 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_text has 5 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal1_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : inldpwl_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : polyres_drw has 7 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : polyres_pin has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : vmim_drw has 578 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : nbulaycut_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : antmetal1_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topvia2_drw has 916 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_drw has 4 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_pin has 2 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_mask has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_filler has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_nofill has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_slit has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_text has 2 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_noqrc has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_res has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_iprobe has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : topmetal2_diffprb has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : snsring_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : sensor_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : snsarms_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : snscmosvia_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : colwind_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : flm_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : hafniumox_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : memvia_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : thinfilmres_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : rfmem_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_drw has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m2m3 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m2m4 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m2m5 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m2tm1 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m2tm2 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m3m4 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m3m5 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m3tm1 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m3tm2 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m4m5 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m4tm1 has 0 polygons
2026-03-25 23:00:52 +0100: Memory Usage (473100K) : norcx_m4tm2 has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m5tm1 has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m5tm2 has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_tm1tm2 has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m1sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m2sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m3sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m4sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_m5sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_tm1sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : norcx_tm2sub has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : snsbotvia_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : snstopvia_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : deepvia_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : fgetch_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : ctrgat_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : fgimp_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : emwihv_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : lbe_drw has 0 polygons
2026-03-25 23:00:53 +0100: Memory Usage (473100K) : alcustop_drw has 0 polygons
