# Logfile created on 2026-03-25 23:00:43 +0100 by logger.rb/v1.5.3
2026-03-25 23:00:43 +0100: Memory Usage (437204K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA_project_wrapper.gds
2026-03-25 23:00:43 +0100: Memory Usage (437204K) : Ruby Version for klayout: 3.2.3
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : Loading database to memory is complete.
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_project_wrapper_HPA_metal1.lyrdb
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : Evaluate switches.
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : tables selected: metal1
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 23:00:44 +0100: Memory Usage (451868K) : flat mode is enabled.
2026-03-25 23:00:44 +0100: Memory Usage (461816K) : sram_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (461816K) : trans_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : ind_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : ind_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : ind_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : salblock_drw has 7 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : via2_drw has 7995 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_drw has 67 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_pin has 8 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_mask has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_slit has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_noqrc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463664K) : metal3_res has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464456K) : nwell_drw has 5 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464456K) : nwell_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464456K) : nbulay_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464456K) : nbulay_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464456K) : nbulay_block has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : emwind_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : emwind_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (464720K) : deepco_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (464720K) : deepco_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (464984K) : mim_drw has 2 polygons
2026-03-25 23:00:45 +0100: Memory Usage (464984K) : edgeseal_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (464984K) : edgeseal_bound has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465248K) : substrate_drw has 723 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465512K) : substrate_text has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465512K) : dfpad_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465512K) : dfpad_pillar has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465776K) : dfpad_sbump has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465776K) : thickgateox_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (465776K) : pldb_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (466040K) : pwell_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (466040K) : pwell_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (466304K) : pwell_block has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (466304K) : ic_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : via3_drw has 7005 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_drw has 40 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_pin has 3 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_text has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468152K) : metal4_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468416K) : metal4_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468416K) : metal4_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468416K) : metal4_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468680K) : heattrans_drw has 421 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468944K) : heatres_drw has 7 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468944K) : pempoly_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468944K) : fbe_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468944K) : empoly_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (468944K) : ldmos_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (469208K) : pbiwind_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (469208K) : digisub_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (469472K) : nodrc_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (469472K) : text_drw has 1107 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : via4_drw has 6898 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_drw has 32 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_pin has 5 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_text has 1 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : metal5_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : radhard_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : memcap_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : varicap_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : flash_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : intbondvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : intbondmet_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : devbondvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : devbondmet_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : devtrench_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : redist_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphbot_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphtop_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : antvia1_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : antmetal2_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphcont_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : siwg_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : siwg_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : siwg_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : sigrating_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : singrating_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphpas_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : emwind3_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : emwihv3_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : redbulay_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : smos_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphpad_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : polimide_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : polimide_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_esd has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_diode has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_tsv has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_pillar has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_sbump has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_otp has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_pdiode has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_mom has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : recog_pcm has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : colopen_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmetal1_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmetal1_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmetal1_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmetal1_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmetal1_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmet1l_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmet1l_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmet1l_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmet1l_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphmet1l_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : extblock_drw has 5 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : nldd_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : pldd_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : next_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : pext_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : nexthv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : pexthv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : graphgate_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : sinwg_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : sinwg_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : sinwg_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : mempad_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topvia1_drw has 1720 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_drw has 13 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_pin has 15 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_text has 5 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal1_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : inldpwl_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : polyres_drw has 7 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : polyres_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : vmim_drw has 578 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : nbulaycut_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : antmetal1_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topvia2_drw has 916 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_drw has 4 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_pin has 2 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_text has 2 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : topmetal2_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : snsring_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : sensor_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : snsarms_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : snscmosvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : colwind_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : flm_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : hafniumox_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : memvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : thinfilmres_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : rfmem_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2m3 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2m4 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m3m4 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m3m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m3tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m3tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m4m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m4tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m4tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m5tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m5tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_tm1tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m1sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m2sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m3sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m4sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_m5sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471320K) : norcx_tm1sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471348K) : norcx_tm2sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471348K) : snsbotvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471348K) : snstopvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471608K) : deepvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471608K) : fgetch_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471608K) : ctrgat_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471872K) : fgimp_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471872K) : emwihv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471872K) : lbe_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (472136K) : alcustop_drw has 0 polygons
