# Logfile created on 2026-03-25 23:00:43 +0100 by logger.rb/v1.5.3
2026-03-25 23:00:43 +0100: Memory Usage (437316K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA_project_wrapper.gds
2026-03-25 23:00:43 +0100: Memory Usage (437316K) : Ruby Version for klayout: 3.2.3
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : Loading database to memory is complete.
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_project_wrapper_HPA_latchup.lyrdb
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : Evaluate switches.
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : tables selected: latchup
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 23:00:44 +0100: Memory Usage (451980K) : flat mode is enabled.
2026-03-25 23:00:44 +0100: Memory Usage (460116K) : metal2_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460116K) : metal2_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460116K) : baspoly_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460116K) : baspoly_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460496K) : psd_drw has 24 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460496K) : nldb_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (460496K) : digibnd_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : via1_drw has 9590 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_mask has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_slit has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_noqrc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_res has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backmetal1_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : backpassiv_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : res_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : sram_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462080K) : trans_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462344K) : ind_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462344K) : ind_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462344K) : ind_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (462344K) : salblock_drw has 7 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : via2_drw has 7995 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_drw has 67 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_pin has 8 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_mask has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_slit has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_noqrc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (463928K) : metal3_res has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464192K) : metal3_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464192K) : metal3_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : nwell_drw has 5 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : nwell_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : nbulay_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : nbulay_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464720K) : nbulay_block has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464984K) : emwind_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464984K) : emwind_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464984K) : deepco_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (464984K) : deepco_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465248K) : mim_drw has 2 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465248K) : edgeseal_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465248K) : edgeseal_bound has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465512K) : substrate_drw has 723 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465776K) : substrate_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465776K) : dfpad_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (465776K) : dfpad_pillar has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466040K) : dfpad_sbump has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466040K) : thickgateox_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466040K) : pldb_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466304K) : pwell_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466304K) : pwell_pin has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466568K) : pwell_block has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (466568K) : ic_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : via3_drw has 7005 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_drw has 40 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_pin has 3 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_mask has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_slit has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_text has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468416K) : metal4_noqrc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468680K) : metal4_res has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468680K) : metal4_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468680K) : metal4_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (468944K) : heattrans_drw has 421 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469208K) : heatres_drw has 7 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469208K) : pempoly_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469208K) : fbe_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469208K) : empoly_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469208K) : ldmos_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469472K) : pbiwind_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469472K) : digisub_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469736K) : nodrc_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (469736K) : text_drw has 1107 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471584K) : via4_drw has 6898 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471584K) : metal5_drw has 32 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471584K) : metal5_pin has 5 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471584K) : metal5_mask has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_slit has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_text has 1 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_opc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_noqrc has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_res has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_iprobe has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : metal5_diffprb has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : radhard_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : memcap_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : varicap_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : flash_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : intbondvia_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : intbondmet_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : devbondvia_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : devbondmet_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : devtrench_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : redist_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : graphbot_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : graphtop_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : antvia1_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : antmetal2_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : graphcont_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : siwg_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : siwg_filler has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : siwg_nofill has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : sigrating_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : singrating_drw has 0 polygons
2026-03-25 23:00:44 +0100: Memory Usage (471616K) : graphpas_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : emwind3_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : emwihv3_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : redbulay_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : smos_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphpad_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : polimide_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : polimide_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_esd has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_diode has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_tsv has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_pillar has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_sbump has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_otp has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_pdiode has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_mom has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : recog_pcm has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : colopen_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmetal1_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmetal1_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmetal1_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmetal1_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmetal1_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmet1l_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmet1l_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmet1l_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmet1l_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphmet1l_opc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : extblock_drw has 5 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : nldd_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : pldd_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : next_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : pext_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : nexthv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : pexthv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : graphgate_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : sinwg_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : sinwg_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : sinwg_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : mempad_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topvia1_drw has 1720 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_drw has 13 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_pin has 15 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_text has 5 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal1_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : inldpwl_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : polyres_drw has 7 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : polyres_pin has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : vmim_drw has 578 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : nbulaycut_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : antmetal1_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topvia2_drw has 916 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_drw has 4 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_pin has 2 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_mask has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_filler has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_nofill has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_slit has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_text has 2 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_noqrc has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_res has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_iprobe has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : topmetal2_diffprb has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : snsring_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : sensor_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : snsarms_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : snscmosvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : colwind_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : flm_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : hafniumox_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : memvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : thinfilmres_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : rfmem_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2m3 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2m4 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m3m4 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m3m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m3tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m3tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m4m5 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m4tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m4tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m5tm1 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m5tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_tm1tm2 has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m1sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m2sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m3sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m4sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_m5sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_tm1sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : norcx_tm2sub has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : snsbotvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : snstopvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : deepvia_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : fgetch_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471616K) : ctrgat_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471876K) : fgimp_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471876K) : emwihv_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (471876K) : lbe_drw has 0 polygons
2026-03-25 23:00:45 +0100: Memory Usage (472140K) : alcustop_drw has 0 polygons
