# Logfile created on 2026-03-25 22:52:29 +0100 by logger.rb/v1.5.3
2026-03-25 22:52:29 +0100: Memory Usage (437304K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA.gds
2026-03-25 22:52:29 +0100: Memory Usage (437304K) : Ruby Version for klayout: 3.2.3
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : Loading database to memory is complete.
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_HPA_pad.lyrdb
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : Evaluate switches.
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : tables selected: pad
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 22:52:29 +0100: Memory Usage (439348K) : flat mode is enabled.
2026-03-25 22:52:29 +0100: Memory Usage (449804K) : metal2_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449804K) : metal2_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449804K) : metal2_noqrc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449804K) : metal2_res has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449868K) : metal2_iprobe has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449868K) : metal2_diffprb has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449868K) : baspoly_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449932K) : baspoly_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449932K) : psd_drw has 24 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449932K) : nldb_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (449932K) : digibnd_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452040K) : via1_drw has 9590 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452144K) : backmetal1_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452144K) : backmetal1_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452144K) : backmetal1_mask has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_filler has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_nofill has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_slit has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_noqrc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_res has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_iprobe has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backmetal1_diffprb has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : backpassiv_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452208K) : res_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452272K) : sram_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452272K) : trans_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452336K) : ind_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452336K) : ind_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452336K) : ind_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (452596K) : salblock_drw has 7 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : via2_drw has 7995 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : metal3_drw has 67 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : metal3_pin has 8 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : metal3_mask has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : metal3_filler has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454444K) : metal3_nofill has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_slit has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_noqrc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_res has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_iprobe has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : metal3_diffprb has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : nwell_drw has 5 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : nwell_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : nbulay_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : nbulay_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : nbulay_block has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : emwind_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : emwind_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : deepco_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : deepco_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : mim_drw has 2 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : edgeseal_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : edgeseal_bound has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : substrate_drw has 723 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : substrate_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : dfpad_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : dfpad_pillar has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : dfpad_sbump has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : thickgateox_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : pldb_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : pwell_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : pwell_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : pwell_block has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (454540K) : ic_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : via3_drw has 7005 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_drw has 40 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_pin has 3 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_mask has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_filler has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_nofill has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_slit has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_text has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_noqrc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_res has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_iprobe has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : metal4_diffprb has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : heattrans_drw has 421 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : heatres_drw has 7 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : pempoly_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : fbe_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : empoly_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : ldmos_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : pbiwind_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : digisub_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : nodrc_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455328K) : text_drw has 1107 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : via4_drw has 6898 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_drw has 32 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_pin has 5 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_mask has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_filler has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_nofill has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_slit has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_text has 1 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_opc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_noqrc has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_res has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_iprobe has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : metal5_diffprb has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : radhard_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : memcap_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : varicap_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : flash_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : intbondvia_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : intbondmet_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : devbondvia_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : devbondmet_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : devtrench_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : redist_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : graphbot_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : graphtop_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : antvia1_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : antmetal2_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : graphcont_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : siwg_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : siwg_filler has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : siwg_nofill has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : sigrating_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : singrating_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : graphpas_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : emwind3_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : emwihv3_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : redbulay_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : smos_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : graphpad_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : polimide_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : polimide_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : recog_drw has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : recog_pin has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : recog_esd has 0 polygons
2026-03-25 22:52:29 +0100: Memory Usage (455592K) : recog_diode has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_tsv has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_iprobe has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_diffprb has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_pillar has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_sbump has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_otp has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_pdiode has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455592K) : recog_mom has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455856K) : recog_pcm has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455856K) : colopen_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455856K) : graphmetal1_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455856K) : graphmetal1_filler has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (455856K) : graphmetal1_nofill has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456120K) : graphmetal1_slit has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456120K) : graphmetal1_opc has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456384K) : graphmet1l_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456384K) : graphmet1l_filler has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456384K) : graphmet1l_nofill has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456648K) : graphmet1l_slit has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456648K) : graphmet1l_opc has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456912K) : extblock_drw has 5 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456912K) : nldd_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (456912K) : pldd_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457176K) : next_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457176K) : pext_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457440K) : nexthv_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457440K) : pexthv_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457440K) : graphgate_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457704K) : sinwg_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457704K) : sinwg_filler has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457704K) : sinwg_nofill has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (457968K) : mempad_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458232K) : topvia1_drw has 1720 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458496K) : topmetal1_drw has 13 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458496K) : topmetal1_pin has 15 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458496K) : topmetal1_mask has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458496K) : topmetal1_filler has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458496K) : topmetal1_nofill has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458760K) : topmetal1_slit has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458760K) : topmetal1_text has 5 polygons
2026-03-25 22:52:30 +0100: Memory Usage (458760K) : topmetal1_noqrc has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459024K) : topmetal1_res has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459024K) : topmetal1_iprobe has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459288K) : topmetal1_diffprb has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459288K) : inldpwl_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459288K) : polyres_drw has 7 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459552K) : polyres_pin has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459552K) : vmim_drw has 578 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459816K) : nbulaycut_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (459816K) : antmetal1_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460080K) : topvia2_drw has 916 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460080K) : topmetal2_drw has 4 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460344K) : topmetal2_pin has 2 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460344K) : topmetal2_mask has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460344K) : topmetal2_filler has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460608K) : topmetal2_nofill has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460608K) : topmetal2_slit has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460608K) : topmetal2_text has 2 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460872K) : topmetal2_noqrc has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460872K) : topmetal2_res has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (460872K) : topmetal2_iprobe has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461136K) : topmetal2_diffprb has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461136K) : snsring_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461400K) : sensor_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461400K) : snsarms_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461400K) : snscmosvia_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461664K) : colwind_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461664K) : flm_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461664K) : hafniumox_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461928K) : memvia_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461928K) : thinfilmres_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (461928K) : rfmem_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462192K) : norcx_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462192K) : norcx_m2m3 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462192K) : norcx_m2m4 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462192K) : norcx_m2m5 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462456K) : norcx_m2tm1 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462456K) : norcx_m2tm2 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462456K) : norcx_m3m4 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462720K) : norcx_m3m5 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462720K) : norcx_m3tm1 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462720K) : norcx_m3tm2 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462720K) : norcx_m4m5 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462984K) : norcx_m4tm1 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462984K) : norcx_m4tm2 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (462984K) : norcx_m5tm1 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463248K) : norcx_m5tm2 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463248K) : norcx_tm1tm2 has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463248K) : norcx_m1sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463512K) : norcx_m2sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463512K) : norcx_m3sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463512K) : norcx_m4sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463776K) : norcx_m5sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (463776K) : norcx_tm1sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464040K) : norcx_tm2sub has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464040K) : snsbotvia_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464040K) : snstopvia_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464304K) : deepvia_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464304K) : fgetch_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464304K) : ctrgat_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464304K) : fgimp_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464568K) : emwihv_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464568K) : lbe_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464568K) : alcustop_drw has 0 polygons
2026-03-25 22:52:30 +0100: Memory Usage (464832K) : nometfiller_drw has 0 polygons
