# Logfile created on 2026-03-25 22:52:22 +0100 by logger.rb/v1.5.3
2026-03-25 22:52:22 +0100: Memory Usage (437056K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/HPA.gds
2026-03-25 22:52:22 +0100: Memory Usage (437056K) : Ruby Version for klayout: 3.2.3
2026-03-25 22:52:22 +0100: Memory Usage (439072K) : Loading database to memory is complete.
2026-03-25 22:52:22 +0100: Memory Usage (439360K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/IHP__OPA2251/OPA2251-main/layout/klayout/drc_run_HPA/HPA_HPA_activfiller.lyrdb
2026-03-25 22:52:22 +0100: Memory Usage (439360K) : Evaluate switches.
2026-03-25 22:52:22 +0100: Memory Usage (439360K) : tables selected: activfiller
2026-03-25 22:52:22 +0100: Memory Usage (439360K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-25 22:52:22 +0100: Memory Usage (439360K) : flat mode is enabled.
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : backmetal1_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : backpassiv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : res_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : sram_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : trans_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (451976K) : ind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (452236K) : ind_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (452236K) : ind_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (452236K) : salblock_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : via2_drw has 7995 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : metal3_drw has 67 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : metal3_pin has 8 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : metal3_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : metal3_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454084K) : metal3_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454308K) : metal3_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (454576K) : metal3_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : nwell_drw has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : nwell_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : nbulay_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : nbulay_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : nbulay_block has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : emwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : emwind_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : deepco_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : deepco_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : mim_drw has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : edgeseal_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : edgeseal_bound has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : substrate_drw has 723 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : substrate_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : dfpad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : dfpad_pillar has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : dfpad_sbump has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : thickgateox_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : pldb_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : pwell_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : pwell_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : pwell_block has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455100K) : ic_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : via3_drw has 7005 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_drw has 40 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_pin has 3 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_text has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : metal4_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : heattrans_drw has 421 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : heatres_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : pempoly_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : fbe_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : empoly_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : ldmos_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : pbiwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : digisub_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : nodrc_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (455892K) : text_drw has 1107 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : via4_drw has 6898 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_drw has 32 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_pin has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_text has 1 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : metal5_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : radhard_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : memcap_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : varicap_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : flash_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : intbondvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : intbondmet_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : devbondvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : devbondmet_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : devtrench_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : redist_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphbot_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphtop_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : antvia1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : antmetal2_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphcont_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : siwg_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : siwg_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : siwg_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : sigrating_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : singrating_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphpas_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : emwind3_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : emwihv3_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : redbulay_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : smos_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphpad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : polimide_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : polimide_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_esd has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_diode has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_tsv has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_pillar has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_sbump has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_otp has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_pdiode has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_mom has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : recog_pcm has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : colopen_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmetal1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmetal1_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmetal1_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmetal1_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmetal1_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmet1l_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmet1l_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmet1l_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmet1l_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : graphmet1l_opc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : extblock_drw has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : nldd_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456156K) : pldd_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456420K) : next_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456420K) : pext_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456420K) : nexthv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456420K) : pexthv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456684K) : graphgate_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456684K) : sinwg_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456948K) : sinwg_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456948K) : sinwg_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (456948K) : mempad_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457212K) : topvia1_drw has 1720 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457476K) : topmetal1_drw has 13 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457476K) : topmetal1_pin has 15 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457476K) : topmetal1_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457740K) : topmetal1_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457740K) : topmetal1_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (457740K) : topmetal1_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458004K) : topmetal1_text has 5 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458004K) : topmetal1_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458004K) : topmetal1_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458268K) : topmetal1_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458268K) : topmetal1_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458268K) : inldpwl_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458532K) : polyres_drw has 7 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458532K) : polyres_pin has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458796K) : vmim_drw has 578 polygons
2026-03-25 22:52:23 +0100: Memory Usage (458796K) : nbulaycut_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459060K) : antmetal1_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459060K) : topvia2_drw has 916 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459324K) : topmetal2_drw has 4 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459324K) : topmetal2_pin has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459324K) : topmetal2_mask has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459588K) : topmetal2_filler has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459588K) : topmetal2_nofill has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459588K) : topmetal2_slit has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459852K) : topmetal2_text has 2 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459852K) : topmetal2_noqrc has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (459852K) : topmetal2_res has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460116K) : topmetal2_iprobe has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460116K) : topmetal2_diffprb has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460380K) : snsring_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460380K) : sensor_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460380K) : snsarms_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460644K) : snscmosvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460644K) : colwind_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460908K) : flm_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460908K) : hafniumox_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (460908K) : memvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461172K) : thinfilmres_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461172K) : rfmem_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461172K) : norcx_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461436K) : norcx_m2m3 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461436K) : norcx_m2m4 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461700K) : norcx_m2m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461700K) : norcx_m2tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461700K) : norcx_m2tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461964K) : norcx_m3m4 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461964K) : norcx_m3m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461964K) : norcx_m3tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (461964K) : norcx_m3tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462228K) : norcx_m4m5 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462228K) : norcx_m4tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462228K) : norcx_m4tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462492K) : norcx_m5tm1 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462492K) : norcx_m5tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462492K) : norcx_tm1tm2 has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462492K) : norcx_m1sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462756K) : norcx_m2sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462756K) : norcx_m3sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (462756K) : norcx_m4sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463020K) : norcx_m5sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463020K) : norcx_tm1sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463020K) : norcx_tm2sub has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463020K) : snsbotvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463284K) : snstopvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463284K) : deepvia_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463548K) : fgetch_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463548K) : ctrgat_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463548K) : fgimp_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463812K) : emwihv_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463812K) : lbe_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (463812K) : alcustop_drw has 0 polygons
2026-03-25 22:52:23 +0100: Memory Usage (464076K) : nometfiller_drw has 0 polygons
